Provider ID,name,type,specialty,street,city,state,zip,Phone Number
4295,TEXAS HEALTH HARRIS METHODIST HURST-EULESS-BEDFORD,Private,Vaccine,1600 HOSPITAL PARKWAY,BEDFORD,TX,76022,8178484000
4296,FILLMORE COMMUNITY HOSPITAL,Public,Massage,674 SOUTH HIGHWAY 99,FILLMORE,UT,84631,4357435591
4297,TIMPANOGOS REGIONAL HOSPITAL,Private,Comprehensive,750 WEST 800 NORTH,OREM,UT,84057,8017146800
4298,THROCKMORTON COUNTY MEMORIAL HOSPITAL,Public,Dental,802 N MINTER AVENUE,THROCKMORTON,TX,76483,9408492151
4299,ST FRANCIS COMMUNITY HOSPITAL,Private,Opthalmology,34515 9TH AVENUE SOUTH,FEDERAL WAY,WA,98003,2539448100
4300,CYPRESS FAIRBANKS MEDICAL CENTER,Public,Othopedics,10655 STEEPLETOP DRIVE,HOUSTON,TX,77065,2818973100
4301,SISTERSVILLE GENERAL HOSPITAL,Private,Cardiology,314 SOUTH WELLS STREET,SISTERSVILLE,WV,26175,3046522611
4302,POTOMAC VALLEY HOSPITAL,Public,Pharmacy,100 PIN OAK LANE,KEYSER,WV,26726,3045973500
4303,MADISON ST JOSEPH HEALTH CENTER,Private,Vaccine,100 WEST CROSS STREET,MADISONVILLE,TX,77864,9363482631
4304,BON SECOURS RICHMOND COMMUNITY HOSPITAL,Public,Massage,1500 N. 28TH STREET,RICHMOND,VA,23223,8042251700
4305,REAGAN MEMORIAL HOSPITAL,Private,Comprehensive,805 NORTH MAIN,BIG LAKE,TX,76932,3258442561
4306,NORTHWESTERN MEDICAL CENTER INC,Public,Dental,133 FAIRFIELD STREET,SAINT ALBANS,VT,5478,8025245911
4307,WAR MEMORIAL HOSPITAL INC,Private,Opthalmology,1 HEALTHY WAY,BERKELEY SPRINGS,WV,25411,3042581234
4308,BURNETT MEDICAL CENTER,Public,Othopedics,257 W ST GEORGE AVE,GRANTSBURG,WI,54840,7154635353
4309,AURORA MEDICAL CTR KENOSHA,Private,Cardiology,10400 75TH ST,KENOSHA,WI,53142,2629485600
4310,"BAY AREA REGIONAL MEDICAL CENTER, LLC",Public,Pharmacy,200 BLOSSOM STREET,WEBSTER,TX,77598,2815257000
4311,BEAVER DAM COMMUNITY HOSPITAL,Private,Vaccine,707 S UNIVERSITY AVE,BEAVER DAM,WI,53916,9208877181
4312,THE MONROE CLINIC,Public,Massage,2005 5TH STREET,MONROE,WI,53566,6083241000
4313,RALEIGH GENERAL HOSPITAL,Private,Comprehensive,1710 HARPER ROAD,BECKLEY,WV,25801,3042564100
4314,NIX HEALTH CARE SYSTEM,Public,Dental,"414 NAVARRO, SUITE 600",SAN ANTONIO,TX,78205,2102712188
4315,INOVA FAIR OAKS HOSPITAL,Private,Opthalmology,3600 JOSEPH SIEWICK DRIVE,FAIRFAX,VA,22033,7033914170
4316,CHILDRENS HOSPITAL OF WISCONSIN FOX VALLEY,Public,Othopedics,130 SECOND ST,NEENAH,WI,54956,9209697900
4317,BAYLOR SCOTT & WHITE MEDICAL CENTER- WAXAHACHIE,Private,Cardiology,2400 N INTERSTATE HIGHWAY 35E,WAXAHACHIE,TX,75165,9729237000
4318,COLUMBIA CENTER,Public,Pharmacy,13125 N PORT WASHINGTON RD,MEQUON,WI,53097,2622437408
4319,UPLAND HILLS HEALTH,Private,Vaccine,800 COMPASSION WAY,DODGEVILLE,WI,53533,6089308000
4320,DOCTORS HOSPITAL OF LAREDO,Public,Massage,10700 MCPHERSON ROAD,LAREDO,TX,78041,9565232000
4321,WATERTOWN REGIONAL MEDICAL CENTER,Private,Comprehensive,125 HOSPITAL DRIVE,WATERTOWN,WI,53098,9202614210
4322,HIGHLINE MEDICAL CENTER,Public,Dental,16251 SYLVESTER ROAD SW,BURIEN,WA,98166,2062449970
4323,PALO PINTO GENERAL HOSPITAL,Private,Opthalmology,400 SOUTHWEST 25 AVE,MINERAL WELLS,TX,76067,9403257891
4324,UNIVERSITY OF WI  HOSPITALS & CLINICS AUTHORITY,Public,Othopedics,600 HIGHLAND AVENUE,MADISON,WI,53792,6082638991
4325,GLEN ROSE MEDICAL CENTER,Private,Cardiology,1021 HOLDEN STREET,GLEN ROSE,TX,76043,2548972215
4326,CAMPBELL COUNTY MEMORIAL HOSPITAL,Public,Pharmacy,501 SOUTH BURMA AVENUE,GILLETTE,WY,82716,3076881551
4327,MEMORIAL HERMANN MEMORIAL CITY MEDICAL CENTER,Private,Vaccine,921 GESSNER,HOUSTON,TX,77024,7132423000
4328,SENTARA NORTHERN VIRGINIA MEDICAL CENTER,Public,Massage,2300 OPITZ BOULEVARD,WOODBRIDGE,VA,22191,7035231000
4329,FALLS COMMUNITY HOSPITAL AND CLINIC,Private,Comprehensive,322 COLEMAN STREET,MARLIN,TX,76661,2548033561
4330,SENTARA NORFOLK GENERAL HOSPITAL,Public,Dental,600 GRESHAM DR,NORFOLK,VA,23507,7573883000
4331,MEMORIAL HOSPITAL,Private,Opthalmology,209 NORTHWEST 8TH STREET,SEMINOLE,TX,79360,4327584854
4332,LAKEVIEW MEDICAL CENTER,Public,Othopedics,1700 WEST STOUT STREET,RICE LAKE,WI,54868,7152341515
4333,RIVERSIDE DOCTORS' HOSPITAL OF WILLIAMSBURG,Private,Cardiology,1500 COMMONWEALTH AVENUE,WILLIAMSBURG,VA,23185,7573453000
4334,KENNEWICK GENERAL HOSPITAL,Public,Pharmacy,900 SOUTH AUBURN STREET,KENNEWICK,WA,99336,5095866111
4335,SWEDISH EDMONDS HOSPITAL,Private,Vaccine,21601 76TH AVENUE WEST,EDMONDS,WA,98026,4256404000
4336,SOUTH TEXAS SURGICAL HOSPITAL,Public,Massage,6130 PARKWAY DRIVE,CORPUS CHRISTI,TX,78414,3619932000
4337,THE MEDICAL CENTER OF SOUTHEAST TEXAS,Private,Comprehensive,2555 JIMMY JOHNSON BLVD,PORT ARTHUR,TX,77640,4098535900
4338,BAPTIST BEAUMONT HOSPITAL,Public,Dental,3080 COLLEGE STREET,BEAUMONT,TX,77701,4092125012
4339,WEBSTER COUNTY MEMORIAL HOSPITAL,Private,Opthalmology,324 MILLER MOUNTAIN DRIVE,WEBSTER SPRINGS,WV,26288,3048475682
4340,SUMMIT MEDICAL CENTER,Public,Othopedics,6350 E 2ND STREET,CASPER,WY,82609,3072326600
4341,FAUQUIER HOSPITAL,Private,Cardiology,500 HOSPITAL DRIVE,WARRENTON,VA,20186,5403165000
4342,PEACEHEALTH SOUTHWEST MEDICAL CENTER,Public,Pharmacy,400 NE MOTHER JOSEPH PLACE,VANCOUVER,WA,98668,3602562000
4343,ST CLARES HOSPITAL OF WESTON,Private,Vaccine,3400 MINISTRY PARKWAY,WESTON,WI,54476,7153933000
4344,BON SECOURS MEMORIAL REGIONAL MEDICAL CENTER,Public,Massage,8260 ATLEE ROAD,MECHANICSVILLE,VA,23116,8047646000
4345,PINE CREEK MEDICAL CENTER LLP,Private,Comprehensive,9032 HARRY HINES BLVD,DALLAS,TX,75235,2142312273
4346,CJW MEDICAL CENTER,Public,Dental,7101 JAHNKE ROAD,RICHMOND,VA,23235,8043203911
4347,SURGERY SPECIALTY HOSPITALS OF AMERICA SE HOUSTON,Private,Opthalmology,4301 B VISTA,PASADENA,TX,77504,7133783000
4348,BAYLOR SCOTT & WHITE MEDICAL CENTER -TAYLOR,Public,Othopedics,305 MALLARD,TAYLOR,TX,76574,5123527611
4349,TEXAS SCOTTISH RITE HOSPITAL FOR CHILDREN,Private,Cardiology,2222 WELBORN STREET,DALLAS,TX,75219,2145595000
4350,BURLESON ST JOSEPH HEALTH CENTER,Public,Pharmacy,1101 WOODSON DRIVE,CALDWELL,TX,77836,9795673245
4351,WESTON COUNTY HEALTH SERVICES,Private,Vaccine,1124 WASHINGTON BOULEVARD,NEWCASTLE,WY,82701,3077464491
4352,PARKVIEW HOSPITAL,Public,Massage,901 S. SWEETWATER,WHEELER,TX,79096,8068265581
4353,OUR CHILDRENS HOUSE,Private,Comprehensive,8 PRESTIGE CIRCLE 101,ALLEN,TX,75002,2148284747
4354,HEBER VALLEY HOSPITAL,Public,Dental,1485 SOUTH HIGHWAY 40,HEBER CITY,UT,84032,4356542500
4355,EMERUS COMMUNITY HOSPITAL,Private,Opthalmology,"24429 TOMBALL PARKWAY, SUITE 100",TOMBALL,TX,77375,2815160911
4356,THEDACARE MEDICAL CENTER NEW LONDON,Public,Othopedics,1405 MILL ST,NEW LONDON,WI,54961,9205312000
4357,NORTHEASTERN VERMONT REGIONAL HOSPITAL,Private,Cardiology,1315 HOSPITAL DRIVE,SAINT JOHNSBURY,VT,5819,8027487400
4358,SHENANDOAH MEMORIAL HOSPITAL,Public,Pharmacy,759 SOUTH MAIN STREET,WOODSTOCK,VA,22664,5404591100
4359,SENTARA PRINCESS ANNE HOSPITAL,Private,Vaccine,2025 GLENN MITCHELL DRIVE,VIRGINIA BEACH,VA,23456,7575071520
4360,"COMMUNITY MEMORIAL HEALTHCENTER, INC",Public,Massage,125 BUENA VISTA CIRCLE,SOUTH HILL,VA,23970,4344473151
4361,VERNON MEMORIAL HOSPITAL,Private,Comprehensive,507 SOUTH MAIN ST,VIROQUA,WI,54665,6086372101
4362,OUR LADY OF VICTORY HOSPITAL,Public,Dental,1120 PINE ST,STANLEY,WI,54768,7156445571
4363,WISE REGIONAL HEALTH SYSTEM,Private,Opthalmology,609 MEDICAL CENTER DRIVE,DECATUR,TX,76234,9406275921
4364,"PAGE MEMORIAL HOSPITAL, INC",Public,Othopedics,200 MEMORIAL DRIVE,LURAY,VA,22835,5407434561
4365,DELL CHILDREN'S MEDICAL CENTER OF CENTRAL TEXAS,Private,Cardiology,4900 MUELLER BLVD,AUSTIN,TX,78723,5123240000
4366,SSM HEALTH ST MARY'S HOSPITAL - JANESVILLE,Public,Pharmacy,3400 EAST RACINE STREET,JANESVILLE,WI,53546,6083738000
4367,SENTARA HALIFAX REGIONAL HOSPITAL,Private,Vaccine,2204 WILBORN AVENUE,SOUTH BOSTON,VA,24592,4345173100
4368,CLEVELAND EMERGENCY HOSPTIAL,Public,Massage,1017 S TRAVIS AVE,CLEVELAND,TX,77327,2816595400
4369,FLAMBEAU HOSPITAL,Private,Comprehensive,98 SHERRY AVE,PARK FALLS,WI,54552,7157627500
4370,SHRINERS HOSPITALS FOR CHILDREN,Public,Dental,6977 MAIN STREET,HOUSTON,TX,77030,7137971616
4371,MEMORIAL HOSPITAL,Private,Opthalmology,1204 MOUND ST,NACOGDOCHES,TX,75961,9365644611
4372,CHRISTUS MOTHER FRANCES HOSPITAL SULPHUR SPRINGS,Public,Othopedics,115 AIRPORT RD,SULPHUR SPRINGS,TX,75482,9038857671
4373,MAYO CLINIC HEALTH SYSTEM  RED CEDAR,Private,Cardiology,2321 STOUT RD,MENOMONIE,WI,54751,7152355531
4374,BAYLOR EMERGENCY MEDICAL CENTER,Public,Pharmacy,12500 SOUTH FREEWAY SUITE 100,BURLESON,TX,76028,2142946250
4375,BON SECOURS ST FRANCIS MEDICAL CENTER,Private,Vaccine,13710 ST FRANCIS BOULEVARD,MIDLOTHIAN,VA,23114,8045947400
4376,ST LUKE'S PATIENTS MEDICAL CENTER,Public,Massage,4600 EAST SAM HOUSTON PARKWAY SOUTH,PASADENA,TX,77505,2814870700
4377,REFUGIO COUNTY MEMORIAL HOSPITAL,Private,Comprehensive,107 SWIFT STREET,REFUGIO,TX,78377,3615262321
4378,VALLEY MEDICAL CENTER,Public,Dental,400 S 43RD ST,RENTON,WA,98055,4252283450
4379,LOGAN REGIONAL HOSPITAL,Private,Opthalmology,500 EAST 1400 NORTH,LOGAN,UT,84341,4357161000
4380,BRATTLEBORO MEMORIAL HOSPITAL,Public,Othopedics,17 BELMONT AVE,BRATTLEBORO,VT,5301,8022570341
4381,ST MARY'S MEDICAL CENTER,Private,Cardiology,2900 1ST AVENUE,HUNTINGTON,WV,25702,3045261234
4382,THE HOSPITAL AT WESTLAKE MEDICAL CENTER,Public,Pharmacy,"5656 BEE CAVES ROAD, SUITE M-302",AUSTIN,TX,78746,5123270000
4383,FIRST TEXAS HOSPITAL,Private,Vaccine,9922 LOUETTA RD,HOUSTON,TX,77070,8442641435
4384,WAUKESHA MEMORIAL HOSPITAL,Public,Massage,725 AMERICAN AVE,WAUKESHA,WI,53188,2629281000
4385,YAKIMA REGIONAL MEDICAL AND CARDIAC CENTER,Private,Comprehensive,110 SOUTH NINTH AVE,YAKIMA,WA,98902,5095755102
4386,HEREFORD REGIONAL MEDICAL CENTER,Public,Dental,801 EAST THIRD,HEREFORD,TX,79045,8063642141
4387,TYLER COUNTY HOSPITAL,Private,Opthalmology,1100 WEST BLUFF,WOODVILLE,TX,75979,4092838141
4388,WHITMAN HOSPITAL AND MEDICAL CENTER,Public,Othopedics,1200 WEST FAIRVIEW,COLFAX,WA,99111,5093973435
4389,BEDFORD MEMORIAL HOSPITAL,Private,Cardiology,1613 OAKWOOD STREET,BEDFORD,VA,24523,4342006366
4390,"AD HOSPITAL EAST, LLC",Public,Pharmacy,"12950 EAST FREEWAY, SUITE 100",HOUSTON,TX,77015,7133303897
4391,SSM HEALTH ST MARY'S HOSPITAL - MADISON,Private,Vaccine,700 SOUTH PARK ST,MADISON,WI,53715,6082516100
4392,UNIVERSITY OF VERMONT MEDICAL CENTER,Public,Massage,111 COLCHESTER AVE,BURLINGTON,VT,5401,8028470000
4393,HAMILTON GENERAL HOSPITAL,Private,Comprehensive,"400 N BROWN, BUILDING 1",HAMILTON,TX,76531,2543863151
4394,MULTICARE AUBURN MEDICAL CENTER,Public,Dental,202 NORTH DIVISION STREET PLAZA ONE,AUBURN,WA,98001,2538337711
4395,SETON EDGAR B DAVIS HOSPITAL,Private,Opthalmology,130 HAYS STREET,LULING,TX,78648,8308757000
4396,CASCADE VALLEY HOSPITAL,Public,Othopedics,330 S STILLAGUAMISH AVE,ARLINGTON,WA,98223,3604352133
4397,UNITED HOSPITAL CENTER,Private,Cardiology,327 MEDICAL PARK DRIVE,BRIDGEPORT,WV,26330,6813421000
4398,JOHNSON COUNTY HEALTHCARE CENTER,Public,Pharmacy,497 WEST LOTT,BUFFALO,WY,82834,3076845521
4399,CENTRAL WASHINGTON HOSPITAL,Private,Vaccine,1201 SOUTH MILLER STREET,WENATCHEE,WA,98807,5096621511
4400,JORDAN VALLEY MEDICAL CENTER,Public,Massage,3580 WEST 9000 SOUTH,WEST JORDAN,UT,84088,8015618888
4401,LEGACY SALMON CREEK MEDICAL CENTER,Private,Comprehensive,2211 NE 139TH STREET,VANCOUVER,WA,98686,3604871000
4402,SANPETE VALLEY HOSPITAL - CAH,Public,Dental,1100 SOUTH MEDICAL DRIVE,MOUNT PLEASANT,UT,84647,4354624123
4403,CROSBYTON CLINIC HOSPITAL,Private,Opthalmology,710 WEST MAIN STREET,CROSBYTON,TX,79322,8066752382
4404,QUINCY VALLEY HOSPITAL,Public,Othopedics,908 10TH AVENUE SOUTHWEST,QUINCY,WA,98848,5097873531
4405,BROWNFIELD REGIONAL MEDICAL CENTER,Private,Cardiology,705 EAST FELT STREET,BROWNFIELD,TX,79316,8066373551
4406,DELTA COMMUNITY HOSPITAL,Public,Pharmacy,126 SOUTH WHITE SAGE AVENUE,DELTA,UT,84624,4358645591
4407,WILLIAMSON MEMORIAL HOSPITAL,Private,Vaccine,859 ALDERSON STREET,WILLIAMSON,WV,25661,3042352500
4408,SENTARA CAREPLEX HOSPITAL,Public,Massage,3000 COLISEUM DRIVE,HAMPTON,VA,23666,7577361000
4409,POWELL VALLEY HOSPITAL,Private,Comprehensive,777 AVENUE H,POWELL,WY,82435,3077542267
4410,ST MARK'S HOSPITAL,Public,Dental,1200 EAST 3900 SOUTH,SALT LAKE CITY,UT,84124,8012687700
4411,W J MANGOLD MEMORIAL HOSPITAL,Private,Opthalmology,320 NORTH MAIN,LOCKNEY,TX,79241,8066523373
4412,BAYLOR ORTHOPEDIC AND SPINE HOSPITAL AT ARLINGTON,Public,Othopedics,707 HIGHLANDER BLVD,ARLINGTON,TX,76015,8175492364
4413,AURORA MEDICAL CENTER,Private,Cardiology,36500 AURORA DRIVE,SUMMIT,WI,53066,2624341000
4414,SKAGIT VALLEY HOSPITAL,Public,Pharmacy,1415 KINCAID STREET,MOUNT VERNON,WA,98274,3604244111
4415,MEDICAL CENTER OF PLANO,Private,Vaccine,3901 W 15TH ST,PLANO,TX,75075,9725966800
4416,LYNN COUNTY HOSPITAL DISTRICT,Public,Massage,2600 LOCKWOOD STREET,TAHOKA,TX,79373,8069984533
4417,ST JOSEPH MEDICAL CENTER,Private,Comprehensive,1717 SOUTH J STREET,TACOMA,WA,98405,2536274101
4418,CONROE REGIONAL MEDICAL CENTER,Public,Dental,504 MEDICAL CENTER BLVD,CONROE,TX,77304,9365391111
4419,KANE COUNTY HOSPITAL,Private,Opthalmology,355 NORTH MAIN STREET,KANAB,UT,84741,4356445811
4420,EAST TEXAS MEDICAL CENTER TRINITY,Public,Othopedics,317 PROSPECT DR/PO BOX 3169,TRINITY,TX,75862,9365943541
4421,ISLAND HOSPITAL,Private,Cardiology,1211  24TH STREET,ANACORTES,WA,98221,3602991300
4422,ST JOSEPHS HOSPITAL,Public,Pharmacy,2661 COUNTY HWY I,CHIPPEWA FALLS,WI,54729,7157177200
4423,EL PASO CHILDREN'S HOSPITAL,Private,Vaccine,4845 ALAMEDA AVENUE,EL PASO,TX,79905,9155217148
4424,STARR COUNTY MEMORIAL HOSPITAL,Public,Massage,128  N FM RD 3167,RIO GRANDE CITY,TX,78582,9564875561
4425,ST AGNES HOSPITAL,Private,Comprehensive,430 E DIVISION ST,FOND DU LAC,WI,54935,9209292300
4426,GRACE MEDICAL CENTER,Public,Dental,2412 50TH ST,LUBBOCK,TX,79412,8067884100
4427,KNAPP MEDICAL CENTER,Private,Opthalmology,1401 EAST EIGHT STREET,WESLACO,TX,78596,9569688567
4428,TEXAS GENERAL HOSPITAL,Public,Othopedics,2709 HOSPITAL BLVD,GRAND PRAIRIE,TX,75051,4696352073
4429,HEMPHILL COUNTY HOSPITAL,Private,Cardiology,1020 S 4TH ST,CANADIAN,TX,79014,8063236622
4430,RUSSELL COUNTY MEDICAL CENTER,Public,Pharmacy,58 CARROLL STREET,LEBANON,VA,24266,2768838100
4431,HARDEMAN COUNTY MEMORIAL HOSPITAL,Private,Vaccine,402 MERCER ST,QUANAH,TX,79252,9406632795
4432,BON SECOURS DEPAUL MEDICAL CENTER,Public,Massage,150 KINGSLEY LANE,NORFOLK,VA,23505,7578895000
4433,FREESTONE MEDICAL CENTER,Private,Comprehensive,125 NEWMAN ST,FAIRFIELD,TX,75840,9033891612
4434,HOUSTON NORTHWEST MEDICAL CENTER,Public,Dental,710 CYPRESS CREEK PARKWAY,HOUSTON,TX,77090,2814401000
4435,ODESSA REGIONAL MEDICAL CENTER,Private,Opthalmology,520 E 6TH STREET,ODESSA,TX,79761,4325828340
4436,BATH COMMUNITY HOSPITAL,Public,Othopedics,106 PARK DRIVE- PO DRAWER Z,HOT SPRINGS,VA,24445,5408397000
4437,MINISTRY EAGLE RIVER MEMORIAL HOSPITAL,Private,Cardiology,201 HOSPITAL ROAD,EAGLE RIVER,WI,54521,7154797411
4438,NORTH COUNTRY HOSPITAL AND HEALTH CENTER,Public,Pharmacy,189 PROUTY DRIVE,NEWPORT,VT,5855,8023347331
4439,PARMER COUNTY COMMUNITY HOSPITAL,Private,Vaccine,1307 CLEVELAND STREET,FRIONA,TX,79035,8062502754
4440,NAVARRO REGIONAL HOSPITAL,Public,Massage,3201 WEST HIGHWAY 22,CORSICANA,TX,75110,9036546800
4441,CHILDRENS MEDICAL CENTER PLANO,Private,Comprehensive,7601 PRESTON ROAD,PLANO,TX,75024,2144561792
4442,MAYO CLINIC HEALTH SYSTEM OAKRIDGE,Public,Dental,13025 8TH ST,OSSEO,WI,54758,7155973121
4443,CHRISTUS SPOHN HOSPITAL KLEBERG,Private,Opthalmology,1311 EAST GENERAL CAVAZOS BLVD,KINGSVILLE,TX,78363,3615951661
4444,CAPITAL MEDICAL CENTER,Public,Othopedics,3900 CAPITAL MALL DR SW,OLYMPIA,WA,98502,3607545858
4445,INOVA LOUDOUN HOSPITAL,Private,Cardiology,44045 RIVERSIDE PARKWAY,LEESBURG,VA,20176,7038586600
4446,CUERO COMMUNITY HOSPITAL,Public,Pharmacy,2550 N ESPLANADE,CUERO,TX,77954,3612756191
4447,BELOIT MEMORIAL HOSPITAL,Private,Vaccine,1969 W HART RD,BELOIT,WI,53511,6083645011
4448,GOOD SAMARITAN HEALTH CENTER,Public,Massage,601 S CENTER AVE,MERRILL,WI,54452,7155365511
4449,TEXAS HEALTH HARRIS METHODIST HOSPITAL ALLIANCE,Private,Comprehensive,10864 TEXAS HEALTH TRAIL,FORT WORTH,TX,76244,6822122000
4450,ST LUKE'S HOSPITAL AT THE VINTAGE,Public,Dental,20171 CHASEWOOD PARK DRIVE,HOUSTON,TX,77070,8325345000
4451,HOUSTON METHODIST WILLOWBROOK HOSPITAL,Private,Opthalmology,18220 TOMBALL PARKWAY,HOUSTON,TX,77070,2814771000
4452,MIDWEST ORTHOPEDIC SPECIALTY HOSPITAL,Public,Othopedics,10101 SOUTH 27TH ST  2ND FLOOR,FRANKLIN,WI,53132,4148175800
4453,TEXAS HEALTH HARRIS METHODIST FORT WORTH,Private,Cardiology,1301 PENNSYLVANIA AVENUE,FORT WORTH,TX,76104,8172502100
4454,KITTITAS VALLEY COMMUNITY HOSPITAL,Public,Pharmacy,603 SOUTH CHESTNUT,ELLENSBURG,WA,98926,5099629841
4455,METROPLEX HOSPITAL,Private,Vaccine,2201 S CLEAR CREEK ROAD,KILLEEN,TX,76542,2545267523
4456,HOLY FAMILY MEMORIAL,Public,Massage,2300 WESTERN AVE,MANITOWOC,WI,54221,9203202011
4457,SWEENY COMMUNITY HOSPITAL,Private,Comprehensive,305 NORTH MCKINNEY,SWEENY,TX,77480,9795483311
4458,EMERUS HOSPITAL,Public,Dental,16000 SOUTHWEST FREEWAY,SUGAR LAND,TX,77479,2815160911
4459,ST FRANCIS HOSPITAL,Private,Opthalmology,333 LAIDLEY ST,CHARLESTON,WV,25301,3043476500
4460,ASHLEY REGIONAL MEDICAL CENTER,Public,Othopedics,150 WEST 100 NORTH,VERNAL,UT,84078,4357893342
4461,CARILION STONEWALL JACKSON HOSPITAL,Private,Cardiology,1 HEALTH CIRCLE,LEXINGTON,VA,24450,5404583503
4462,MCKAY DEE HOSPITAL,Public,Pharmacy,4401 HARRISON BOULEVARD,OGDEN,UT,84403,8013872800
4463,VAL VERDE REGIONAL MEDICAL CENTER,Private,Vaccine,801 BEDELL AVE,DEL RIO,TX,78840,8307758566
4464,AURORA MEDICAL CTR WASHINGTON COUNTY,Public,Massage,1032 E SUMNER ST,HARTFORD,WI,53027,2626732300
4465,MEMORIAL HOSPITAL OF CONVERSE COUNTY,Private,Comprehensive,111 SOUTH 5TH STREET,DOUGLAS,WY,82633,3073582122
4466,TEXAS HEALTH PRESBYTERIAN HOSPITAL KAUFMAN,Public,Dental,850 ED HALL,KAUFMAN,TX,75142,9729327200
4467,UT SOUTHWESTERN UNIVERSITY HOSPITAL-ZALE LIPSHY,Private,Opthalmology,5151 HARRY HINES BLVD,DALLAS,TX,75390,2148793758
4468,EAST ADAMS RURAL HOSPITAL,Public,Othopedics,903 SOUTH ADAMS,RITZVILLE,WA,99169,5096591200
4469,EVANSTON REGIONAL HOSPITAL,Private,Cardiology,190 ARROWHEAD DR,EVANSTON,WY,82930,3077893636
4470,RIVERSIDE TAPPAHANNOCK HOSPITAL,Public,Pharmacy,618 HOSPITAL ROAD,TAPPAHANNOCK,VA,22560,8044436189
4471,BAYLOR SCOTT AND WHITE MEDICAL CENTER CARROLLTON,Private,Vaccine,4343 NORTH JOSEY LANE,CARROLLTON,TX,75010,9723942255
4472,HEART OF TEXAS MEMORIAL HOSPITAL,Public,Massage,2008 NINE ROAD,BRADY,TX,76825,3255972901
4473,DOCTORS HOSPITAL TIDWELL,Private,Comprehensive,510 W TIDWELL,HOUSTON,TX,77091,7136911111
4474,STEPHENS MEMORIAL HOSPITAL,Public,Dental,200 SOUTH GENEVA STREET,BRECKENRIDGE,TX,76424,2545592241
4475,OCEAN BEACH HOSPITAL,Private,Opthalmology,174 FIRST AVENUE NORTH,ILWACO,WA,98624,3606423181
4476,SETON MEDICAL CENTER WILLIAMSON,Public,Othopedics,201 SETON PARKWAY,ROUND ROCK,TX,78664,5123240000
4477,TEXAS HEALTH HARRIS METHODIST HOSPITAL CLEBURNE,Private,Cardiology,201 WALLS DRIVE,CLEBURNE,TX,76033,8176412551
4478,UNIVERSITY GENERAL HOSPITAL,Public,Pharmacy,7501 FANNIN,HOUSTON,TX,77054,7133757100
4479,MARTHA JEFFERSON HOSPITAL,Private,Vaccine,500 MARTHA JEFFERSON DRIVE,CHARLOTTESVILLE,VA,22911,4346547000
4480,ELECTRA MEMORIAL HOSPITAL,Public,Massage,1207 S BAILEY STREET,ELECTRA,TX,76360,9404953981
4481,UNIVERSITY HEALTH CARE/UNIV HOSPITALS AND CLINICS,Private,Comprehensive,50 NORTH MEDICAL DRIVE,SALT LAKE CITY,UT,84132,8015812121
4482,BIG BEND REGIONAL MEDICAL CENTER,Public,Dental,2600 HIGHWAY 118 NORTH,ALPINE,TX,79830,4328373447
4483,MEMORIAL MEDICAL CENTER,Private,Opthalmology,815 N VIRGINIA STREET,PORT LAVACA,TX,77979,3615526713
4484,CROSSING RIVERS HEALTH MEDICAL CENTER,Public,Othopedics,37868 US HWY 18,PRAIRIE DU CHIEN,WI,53821,6083572000
4485,SAUK PRAIRIE HOSPITAL,Private,Cardiology,260 26TH STREET,PRAIRIE DU SAC,WI,53578,6086433311
4486,TEXAS HEALTH HARRIS METHODIST HOSPITAL AZLE,Public,Pharmacy,108 DENVER TRAIL,AZLE,TX,76020,8174448700
4487,SENTARA LEIGH HOSPITAL,Private,Vaccine,830 KEMPSVILLE ROAD,NORFOLK,VA,23502,7572616700
4488,MONONGALIA COUNTY GENERAL HOSPITAL,Public,Massage,1200 JD ANDERSON DR,MORGANTOWN,WV,26505,3045981200
4489,LIMESTONE MEDICAL CENTER,Private,Comprehensive,701 MCCLINTIC DRIVE,GROESBECK,TX,76642,2547293281
4490,BON SECOURS MARYVIEW MEDICAL CENTER,Public,Dental,3636 HIGH STREET,PORTSMOUTH,VA,23707,7573982200
4491,NORTH RUNNELS HOSPITAL,Private,Opthalmology,7821 EAST HIGHWAY 153,WINTERS,TX,79567,3257544553
4492,HARRISON MEMORIAL HOSPITAL,Public,Othopedics,2520 CHERRY AVENUE,BREMERTON,WA,98310,3603773911
4493,NOCONA GENERAL HOSPITAL,Private,Cardiology,100 PARK ROAD,NOCONA,TX,76255,9408253235
4494,BAYLOR SCOTT & WHITE MEDICAL CENTER - LLANO,Public,Pharmacy,200 W OLLIE,LLANO,TX,78643,3252475040
4495,NOVANT HEALTH UVA  PRINCE WILLIAM MEDICAL CENTER,Private,Vaccine,8700 SUDLEY RD,MANASSAS,VA,20110,7033698000
4496,BAYLOR SCOTT AND WHITE SURGICAL HOSPITAL AT SHERMA,Public,Massage,3601 CALAIS DRIVE,SHERMAN,TX,75090,9038133728
4497,SHERIDAN MEMORIAL HOSPITAL,Private,Comprehensive,1401 W 5TH ST,SHERIDAN,WY,82801,3076721044
4498,TEXAS HEALTH HARRIS METHODIST HOSPITAL SOUTHWEST F,Public,Dental,6100 HARRIS PKWY,FORT WORTH,TX,76132,8174335000
4499,MEMORIAL MEDICAL CENTER,Private,Opthalmology,1615 MAPLE LANE,ASHLAND,WI,54806,7156855500
